source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000303-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM26	not available	Xenograft Tissue	run3	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f03.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HG2fNJL8P9a7QxMAGCikWwXUYfntamc2OZPYxqeFqAPbuB4nw7IecL7V3Ol9QeDyJ8NLrNFY7HQhRTlwWY-sh9FSAPf44g37nKF1ffBGviIO4Dd8l0J7ASRguHrXMSvUsQZzpabz0KE-lDNy4b25BWMiNcWoaNgrSPoi0t-YO8zQcHGdN2D39WDdMzY1sRvjjGInWYTXLl0bnNqZR2SYJVqd7g2mLAfnB2UrlyW59AWCs9OPUFp1JFzdMp4q1w9DQryhoc9NNUuKIjZLikMJ3aWlgZlVxmGoA0eiJZEHRFYaWKCyuvUtMW71bZPUtq6~bZYj~olyvWlFccZhvhsWKA__	1	3	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM26	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-4	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run3	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f03.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=HG2fNJL8P9a7QxMAGCikWwXUYfntamc2OZPYxqeFqAPbuB4nw7IecL7V3Ol9QeDyJ8NLrNFY7HQhRTlwWY-sh9FSAPf44g37nKF1ffBGviIO4Dd8l0J7ASRguHrXMSvUsQZzpabz0KE-lDNy4b25BWMiNcWoaNgrSPoi0t-YO8zQcHGdN2D39WDdMzY1sRvjjGInWYTXLl0bnNqZR2SYJVqd7g2mLAfnB2UrlyW59AWCs9OPUFp1JFzdMp4q1w9DQryhoc9NNUuKIjZLikMJ3aWlgZlVxmGoA0eiJZEHRFYaWKCyuvUtMW71bZPUtq6~bZYj~olyvWlFccZhvhsWKA__	1	3	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM37	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QGJ~6kLchjK~-r-EbdhYtcBtzC~lHZYf0qR~SBHV5W-3ucPomjR8oW2wW2lrWlFP6HJ5o8OJb8nX10qO-ntH1SGohOtGAKXfaRXv0kYJCTPaTNAku~WZtf~0v5LcBe8xsYhxMWF1vpw4ce2fFsWTtRsz9Zs8AfL-SaYMoY4jfmR2Xrb6idzKPRzLW3iIAJz1BhNjeybWwR6vjf5CLFd9y3g2hUjKfETItyGbHAMriABhNJY4dZbFJbS8nlS14yhR5YZGhc7~DvHWoZ1shgn03ynmv4SamR9lsjV~bRTY2IFdi6Fm1KQhvh9uZ1aMM52IOup1S7xX-qtckGC~y~Yd2w__	1	4	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM37	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-2	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM47	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QGJ~6kLchjK~-r-EbdhYtcBtzC~lHZYf0qR~SBHV5W-3ucPomjR8oW2wW2lrWlFP6HJ5o8OJb8nX10qO-ntH1SGohOtGAKXfaRXv0kYJCTPaTNAku~WZtf~0v5LcBe8xsYhxMWF1vpw4ce2fFsWTtRsz9Zs8AfL-SaYMoY4jfmR2Xrb6idzKPRzLW3iIAJz1BhNjeybWwR6vjf5CLFd9y3g2hUjKfETItyGbHAMriABhNJY4dZbFJbS8nlS14yhR5YZGhc7~DvHWoZ1shgn03ynmv4SamR9lsjV~bRTY2IFdi6Fm1KQhvh9uZ1aMM52IOup1S7xX-qtckGC~y~Yd2w__	1	4	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM47	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM26	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QGJ~6kLchjK~-r-EbdhYtcBtzC~lHZYf0qR~SBHV5W-3ucPomjR8oW2wW2lrWlFP6HJ5o8OJb8nX10qO-ntH1SGohOtGAKXfaRXv0kYJCTPaTNAku~WZtf~0v5LcBe8xsYhxMWF1vpw4ce2fFsWTtRsz9Zs8AfL-SaYMoY4jfmR2Xrb6idzKPRzLW3iIAJz1BhNjeybWwR6vjf5CLFd9y3g2hUjKfETItyGbHAMriABhNJY4dZbFJbS8nlS14yhR5YZGhc7~DvHWoZ1shgn03ynmv4SamR9lsjV~bRTY2IFdi6Fm1KQhvh9uZ1aMM52IOup1S7xX-qtckGC~y~Yd2w__	1	4	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM26	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-4	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f04.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=QGJ~6kLchjK~-r-EbdhYtcBtzC~lHZYf0qR~SBHV5W-3ucPomjR8oW2wW2lrWlFP6HJ5o8OJb8nX10qO-ntH1SGohOtGAKXfaRXv0kYJCTPaTNAku~WZtf~0v5LcBe8xsYhxMWF1vpw4ce2fFsWTtRsz9Zs8AfL-SaYMoY4jfmR2Xrb6idzKPRzLW3iIAJz1BhNjeybWwR6vjf5CLFd9y3g2hUjKfETItyGbHAMriABhNJY4dZbFJbS8nlS14yhR5YZGhc7~DvHWoZ1shgn03ynmv4SamR9lsjV~bRTY2IFdi6Fm1KQhvh9uZ1aMM52IOup1S7xX-qtckGC~y~Yd2w__	1	4	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM37	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cFP4s3IhbA-Jma4QGoT8aHBXqir2EZkhZoCSMIu~hK~usj-xorAI7co1YHKVUSwy73FPClP6WeA2-PMQT~1~ijiiNDy9bJuXKQOrmvvnds7I5~2C7v7Ic4dz23XYG3cYKWITM0N0uQx9GdQf27SecALNeK06pyFIeff5V-DWZJnV2bbviGUo6E~hq8AeVf7TixlVvCZVLac21r3oyXuuc4yQWLjz6QQrjPSBGtgXA~vxVXm44pduZjQLtGbGNCZ726oKbhYS1ODc8LAyFZldf6EnUXqTGsIMaIY5Jfm18d-k1Trv~VTMQF3Aa71flqjM3ZvBtYSC~W0oz2RD-geHMw__	1	5	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM37	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-2	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM47	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cFP4s3IhbA-Jma4QGoT8aHBXqir2EZkhZoCSMIu~hK~usj-xorAI7co1YHKVUSwy73FPClP6WeA2-PMQT~1~ijiiNDy9bJuXKQOrmvvnds7I5~2C7v7Ic4dz23XYG3cYKWITM0N0uQx9GdQf27SecALNeK06pyFIeff5V-DWZJnV2bbviGUo6E~hq8AeVf7TixlVvCZVLac21r3oyXuuc4yQWLjz6QQrjPSBGtgXA~vxVXm44pduZjQLtGbGNCZ726oKbhYS1ODc8LAyFZldf6EnUXqTGsIMaIY5Jfm18d-k1Trv~VTMQF3Aa71flqjM3ZvBtYSC~W0oz2RD-geHMw__	1	5	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM47	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM26	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cFP4s3IhbA-Jma4QGoT8aHBXqir2EZkhZoCSMIu~hK~usj-xorAI7co1YHKVUSwy73FPClP6WeA2-PMQT~1~ijiiNDy9bJuXKQOrmvvnds7I5~2C7v7Ic4dz23XYG3cYKWITM0N0uQx9GdQf27SecALNeK06pyFIeff5V-DWZJnV2bbviGUo6E~hq8AeVf7TixlVvCZVLac21r3oyXuuc4yQWLjz6QQrjPSBGtgXA~vxVXm44pduZjQLtGbGNCZ726oKbhYS1ODc8LAyFZldf6EnUXqTGsIMaIY5Jfm18d-k1Trv~VTMQF3Aa71flqjM3ZvBtYSC~W0oz2RD-geHMw__	1	5	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM26	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-4	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f05.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cFP4s3IhbA-Jma4QGoT8aHBXqir2EZkhZoCSMIu~hK~usj-xorAI7co1YHKVUSwy73FPClP6WeA2-PMQT~1~ijiiNDy9bJuXKQOrmvvnds7I5~2C7v7Ic4dz23XYG3cYKWITM0N0uQx9GdQf27SecALNeK06pyFIeff5V-DWZJnV2bbviGUo6E~hq8AeVf7TixlVvCZVLac21r3oyXuuc4yQWLjz6QQrjPSBGtgXA~vxVXm44pduZjQLtGbGNCZ726oKbhYS1ODc8LAyFZldf6EnUXqTGsIMaIY5Jfm18d-k1Trv~VTMQF3Aa71flqjM3ZvBtYSC~W0oz2RD-geHMw__	1	5	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM37	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RrCdTNUGvAG8Vx2vxNtcZ5m~594yrapwCbsQt1wa0DuKs7WT1Y1gh7AcEFyzYOMfkv7NnKvZkAwnxEx2vOP4plpZEDWd~mJI372YlubIARahoVT4QdUU9whyXZHgW1HOHqRw2bEanlzUHOmEPwmc8iktw-NIlH9lE2ZiU0qVnpl2VW3-3DL~qJYKeK3FLTBglN~Gk-nOhXM4ataed43Ri8G3M-RZy1qUpQ4Ih0WVfFY6J39z-tKO3bXxyhXjM3Qz8W~s8b2DyaO~oIb6JhshgfscX1YJUXdKFfLP~pLRwoHfTVUdyrVSPnCCHfKrNI5B~jbaZ0cIRG~UF0ZJSuQqXA__	1	6	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM37	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-2	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM47	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RrCdTNUGvAG8Vx2vxNtcZ5m~594yrapwCbsQt1wa0DuKs7WT1Y1gh7AcEFyzYOMfkv7NnKvZkAwnxEx2vOP4plpZEDWd~mJI372YlubIARahoVT4QdUU9whyXZHgW1HOHqRw2bEanlzUHOmEPwmc8iktw-NIlH9lE2ZiU0qVnpl2VW3-3DL~qJYKeK3FLTBglN~Gk-nOhXM4ataed43Ri8G3M-RZy1qUpQ4Ih0WVfFY6J39z-tKO3bXxyhXjM3Qz8W~s8b2DyaO~oIb6JhshgfscX1YJUXdKFfLP~pLRwoHfTVUdyrVSPnCCHfKrNI5B~jbaZ0cIRG~UF0ZJSuQqXA__	1	6	itraq_115	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM47	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-3	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM26	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RrCdTNUGvAG8Vx2vxNtcZ5m~594yrapwCbsQt1wa0DuKs7WT1Y1gh7AcEFyzYOMfkv7NnKvZkAwnxEx2vOP4plpZEDWd~mJI372YlubIARahoVT4QdUU9whyXZHgW1HOHqRw2bEanlzUHOmEPwmc8iktw-NIlH9lE2ZiU0qVnpl2VW3-3DL~qJYKeK3FLTBglN~Gk-nOhXM4ataed43Ri8G3M-RZy1qUpQ4Ih0WVfFY6J39z-tKO3bXxyhXjM3Qz8W~s8b2DyaO~oIb6JhshgfscX1YJUXdKFfLP~pLRwoHfTVUdyrVSPnCCHfKrNI5B~jbaZ0cIRG~UF0ZJSuQqXA__	1	6	itraq_116	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM26	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-4	human + mouse	Not Reported	not available	not available	not available	not available	Not Reported	1	WHIMIR	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f06.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=RrCdTNUGvAG8Vx2vxNtcZ5m~594yrapwCbsQt1wa0DuKs7WT1Y1gh7AcEFyzYOMfkv7NnKvZkAwnxEx2vOP4plpZEDWd~mJI372YlubIARahoVT4QdUU9whyXZHgW1HOHqRw2bEanlzUHOmEPwmc8iktw-NIlH9lE2ZiU0qVnpl2VW3-3DL~qJYKeK3FLTBglN~Gk-nOhXM4ataed43Ri8G3M-RZy1qUpQ4Ih0WVfFY6J39z-tKO3bXxyhXjM3Qz8W~s8b2DyaO~oIb6JhshgfscX1YJUXdKFfLP~pLRwoHfTVUdyrVSPnCCHfKrNI5B~jbaZ0cIRG~UF0ZJSuQqXA__	1	6	itraq_117	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIMIR	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000303-Sample-1	human + mouse	not available	not available	not available	not available	not available	Breast cancer	1	WHIM37	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/122/WHIM09_37_47_26_IR_W_BI_20140730_H-PM_f07.raw?Expires=1685686821&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=DOwGgJNx0B5XkE10mKCApsyomqa6RMaxOdoKQ0Cq6jTIffVk1qgap~IBFumpD7vc2OE~5sFSbd9HS033JsBm5bdAJ5CbA90zc~HBCDE8uWDEh79BKrh3ZUm5F7Z8groVg4Jl3as-Ps~QWSIXHCNnIHr4QwY~mfPrNmJ0Ayh4MxfABgnuFNSPnTv3VyPs6e5WXra3o5GfoFmTXt-JjXiL5byJVR3O8AxdZnyHzc064kCqjOn9AxOwXTO1WKN9BZa299IAos0QGyjlw0U50XeyfjEzo3IUiwEc2oWWBJ3-fCJuMPiaHmia0CX0lOoOfBJUqUrhtj2n345xoBYzy~bJRQ__	1	7	itraq_114	NT=Q Exactive;AC=MS:1001911	NT=HCD;AC=PRIDE:0000590	28% NCE	20 ppm	20 ppm	WHIM37	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Acetyl;MT=Variable;PP=N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=N-term;AC=UNIMOD:26	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
