source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]
PDC000293-Sample-3	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run3	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ijv6o4q7RyH6M4SA7Gco6PVKr5p5ua4xmArZyFpNSgh-VYPqF-MMOyu4Pn7Vxybt~WXOuIn-Nfor7~PU0mwvEMsqFnSeTgyDVp1dYm0dVCBuWdZeTB0dYfuZpW2x7l49JscquocLvAMm6fqztx5VdS-68wX1PAmmtQAmDXBhKYvpKNWqNbRnuSTwvzKVa2x2pWcxgpjHiMpvxJX1TIP4sZYcVSKhXGP7mL5e0V2pBNtjqOoIOldlbqFv59UxB6k07~GmmEbr733euQiAMvAOQsw6Sxlh8AhnY6mdcot0hxPdlfBQSUd5TVUAZc4ph8VNEkf-9d-T2GPwynzWQ46j4A__	1	3	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-4	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run3	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f03.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f03.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=Ijv6o4q7RyH6M4SA7Gco6PVKr5p5ua4xmArZyFpNSgh-VYPqF-MMOyu4Pn7Vxybt~WXOuIn-Nfor7~PU0mwvEMsqFnSeTgyDVp1dYm0dVCBuWdZeTB0dYfuZpW2x7l49JscquocLvAMm6fqztx5VdS-68wX1PAmmtQAmDXBhKYvpKNWqNbRnuSTwvzKVa2x2pWcxgpjHiMpvxJX1TIP4sZYcVSKhXGP7mL5e0V2pBNtjqOoIOldlbqFv59UxB6k07~GmmEbr733euQiAMvAOQsw6Sxlh8AhnY6mdcot0hxPdlfBQSUd5TVUAZc4ph8VNEkf-9d-T2GPwynzWQ46j4A__	1	3	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-1	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MhtiA3t2J7YU58XQAbRcf97CzVpK3oESiwMRxxq8O0QDj~j3ceGHXRTjs1ZKoe6Au4HD3GJdDET8nD33RkmDRiFRtkyXtbRwwYcYqhN59tlWylrFtqtvZugaDAU~KUNcf6~XuxTHkj7JfPB43fpG~EcgCPdb0Z5Zhu~rzl-gWQN2UDJ5gsequyC7UFHQwz2JiqK6Kp5jVdEAdwdAYcRvESfeNLpwSTz9zQ6H9tA8asRlHoqSCqOMPLALqUGYsmk5BBuqOlJFQIB1VPNjpOpYEdSHFc~V0xjEbk5OW~pbtrCBemvdXjjM8~mYbdIBCQRTSkWwp74rCtf83XaBinUphA__	1	4	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-2	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MhtiA3t2J7YU58XQAbRcf97CzVpK3oESiwMRxxq8O0QDj~j3ceGHXRTjs1ZKoe6Au4HD3GJdDET8nD33RkmDRiFRtkyXtbRwwYcYqhN59tlWylrFtqtvZugaDAU~KUNcf6~XuxTHkj7JfPB43fpG~EcgCPdb0Z5Zhu~rzl-gWQN2UDJ5gsequyC7UFHQwz2JiqK6Kp5jVdEAdwdAYcRvESfeNLpwSTz9zQ6H9tA8asRlHoqSCqOMPLALqUGYsmk5BBuqOlJFQIB1VPNjpOpYEdSHFc~V0xjEbk5OW~pbtrCBemvdXjjM8~mYbdIBCQRTSkWwp74rCtf83XaBinUphA__	1	4	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-3	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MhtiA3t2J7YU58XQAbRcf97CzVpK3oESiwMRxxq8O0QDj~j3ceGHXRTjs1ZKoe6Au4HD3GJdDET8nD33RkmDRiFRtkyXtbRwwYcYqhN59tlWylrFtqtvZugaDAU~KUNcf6~XuxTHkj7JfPB43fpG~EcgCPdb0Z5Zhu~rzl-gWQN2UDJ5gsequyC7UFHQwz2JiqK6Kp5jVdEAdwdAYcRvESfeNLpwSTz9zQ6H9tA8asRlHoqSCqOMPLALqUGYsmk5BBuqOlJFQIB1VPNjpOpYEdSHFc~V0xjEbk5OW~pbtrCBemvdXjjM8~mYbdIBCQRTSkWwp74rCtf83XaBinUphA__	1	4	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-4	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run4	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f04.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f04.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MhtiA3t2J7YU58XQAbRcf97CzVpK3oESiwMRxxq8O0QDj~j3ceGHXRTjs1ZKoe6Au4HD3GJdDET8nD33RkmDRiFRtkyXtbRwwYcYqhN59tlWylrFtqtvZugaDAU~KUNcf6~XuxTHkj7JfPB43fpG~EcgCPdb0Z5Zhu~rzl-gWQN2UDJ5gsequyC7UFHQwz2JiqK6Kp5jVdEAdwdAYcRvESfeNLpwSTz9zQ6H9tA8asRlHoqSCqOMPLALqUGYsmk5BBuqOlJFQIB1VPNjpOpYEdSHFc~V0xjEbk5OW~pbtrCBemvdXjjM8~mYbdIBCQRTSkWwp74rCtf83XaBinUphA__	1	4	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-1	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BH4i815bPCPONHh9sVgMNLth5s9AEsADAgTxGb5ky1s8XHFHhaPLLEEoaNxuwtWkyuaBl1A2dcy087li7CBus1EQTMwQAD5cHbhuIT69MwuXU9VJnlJOodLNyBb8laUVD3l3Todx5lR4tyFF3fION7u-qt4NsNjfdq96T5DAwIBrgsF-xI9NPsed0Z2JJALXRI6WIobdKhD4EVXTyo3z3Tavw162APqy3h0Smm1miB8cNlI5E7iqt7IFlCydWNW-otq027Bl3o0VGHAgyOSQ~R21EGc6zgbbBeGIH-uOOBEx5vl-o36GWjNDd0NedF8waJucsDRvC5KIWwITLVLH5g__	1	5	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-2	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BH4i815bPCPONHh9sVgMNLth5s9AEsADAgTxGb5ky1s8XHFHhaPLLEEoaNxuwtWkyuaBl1A2dcy087li7CBus1EQTMwQAD5cHbhuIT69MwuXU9VJnlJOodLNyBb8laUVD3l3Todx5lR4tyFF3fION7u-qt4NsNjfdq96T5DAwIBrgsF-xI9NPsed0Z2JJALXRI6WIobdKhD4EVXTyo3z3Tavw162APqy3h0Smm1miB8cNlI5E7iqt7IFlCydWNW-otq027Bl3o0VGHAgyOSQ~R21EGc6zgbbBeGIH-uOOBEx5vl-o36GWjNDd0NedF8waJucsDRvC5KIWwITLVLH5g__	1	5	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-3	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BH4i815bPCPONHh9sVgMNLth5s9AEsADAgTxGb5ky1s8XHFHhaPLLEEoaNxuwtWkyuaBl1A2dcy087li7CBus1EQTMwQAD5cHbhuIT69MwuXU9VJnlJOodLNyBb8laUVD3l3Todx5lR4tyFF3fION7u-qt4NsNjfdq96T5DAwIBrgsF-xI9NPsed0Z2JJALXRI6WIobdKhD4EVXTyo3z3Tavw162APqy3h0Smm1miB8cNlI5E7iqt7IFlCydWNW-otq027Bl3o0VGHAgyOSQ~R21EGc6zgbbBeGIH-uOOBEx5vl-o36GWjNDd0NedF8waJucsDRvC5KIWwITLVLH5g__	1	5	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-4	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run5	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f05.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f05.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=BH4i815bPCPONHh9sVgMNLth5s9AEsADAgTxGb5ky1s8XHFHhaPLLEEoaNxuwtWkyuaBl1A2dcy087li7CBus1EQTMwQAD5cHbhuIT69MwuXU9VJnlJOodLNyBb8laUVD3l3Todx5lR4tyFF3fION7u-qt4NsNjfdq96T5DAwIBrgsF-xI9NPsed0Z2JJALXRI6WIobdKhD4EVXTyo3z3Tavw162APqy3h0Smm1miB8cNlI5E7iqt7IFlCydWNW-otq027Bl3o0VGHAgyOSQ~R21EGc6zgbbBeGIH-uOOBEx5vl-o36GWjNDd0NedF8waJucsDRvC5KIWwITLVLH5g__	1	5	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-1	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cEMtN0UUIqLrs0F1BLIPKGqdmTjE7JoO5rgvoGQZFKFnBb9F8ecRHAqupjkIN4xRK-rIwUjrsGVza-7BiZuO1BhTpkT7PXOht5qbtP3x6LnNmhl9KpKG8XLcnycZE~qrFAbUXbYCyCqLTBby4yhY65ELGGTUX8tEulv-EX8Kw3urXlL8b8g3BLweW0Rl2~Q8io6njPQAu4CQBezDDYQWJy~3G8UdA8~jwLWKOIiI6lQzhzWEQrXhudpTG4279zAKsFk9OvM2BZn1-6l65eVGXjiwSVIbsjZ9U9EyG4mYIXicW61AHa4lbeKX7GyPH9UOmfR9LmpH1wa1Z1glWEElJA__	1	6	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-2	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cEMtN0UUIqLrs0F1BLIPKGqdmTjE7JoO5rgvoGQZFKFnBb9F8ecRHAqupjkIN4xRK-rIwUjrsGVza-7BiZuO1BhTpkT7PXOht5qbtP3x6LnNmhl9KpKG8XLcnycZE~qrFAbUXbYCyCqLTBby4yhY65ELGGTUX8tEulv-EX8Kw3urXlL8b8g3BLweW0Rl2~Q8io6njPQAu4CQBezDDYQWJy~3G8UdA8~jwLWKOIiI6lQzhzWEQrXhudpTG4279zAKsFk9OvM2BZn1-6l65eVGXjiwSVIbsjZ9U9EyG4mYIXicW61AHa4lbeKX7GyPH9UOmfR9LmpH1wa1Z1glWEElJA__	1	6	itraq_115	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-3	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cEMtN0UUIqLrs0F1BLIPKGqdmTjE7JoO5rgvoGQZFKFnBb9F8ecRHAqupjkIN4xRK-rIwUjrsGVza-7BiZuO1BhTpkT7PXOht5qbtP3x6LnNmhl9KpKG8XLcnycZE~qrFAbUXbYCyCqLTBby4yhY65ELGGTUX8tEulv-EX8Kw3urXlL8b8g3BLweW0Rl2~Q8io6njPQAu4CQBezDDYQWJy~3G8UdA8~jwLWKOIiI6lQzhzWEQrXhudpTG4279zAKsFk9OvM2BZn1-6l65eVGXjiwSVIbsjZ9U9EyG4mYIXicW61AHa4lbeKX7GyPH9UOmfR9LmpH1wa1Z1glWEElJA__	1	6	itraq_116	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-4	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 16	not available	Xenograft Tissue	run6	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f06.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f06.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=cEMtN0UUIqLrs0F1BLIPKGqdmTjE7JoO5rgvoGQZFKFnBb9F8ecRHAqupjkIN4xRK-rIwUjrsGVza-7BiZuO1BhTpkT7PXOht5qbtP3x6LnNmhl9KpKG8XLcnycZE~qrFAbUXbYCyCqLTBby4yhY65ELGGTUX8tEulv-EX8Kw3urXlL8b8g3BLweW0Rl2~Q8io6njPQAu4CQBezDDYQWJy~3G8UdA8~jwLWKOIiI6lQzhzWEQrXhudpTG4279zAKsFk9OvM2BZn1-6l65eVGXjiwSVIbsjZ9U9EyG4mYIXicW61AHa4lbeKX7GyPH9UOmfR9LmpH1wa1Z1glWEElJA__	1	6	itraq_117	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 16	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
PDC000293-Sample-1	human + mouse	not available	not available	not available	not available	not available	Ovarian Cancer tumor	1	WHIM 2	not available	Xenograft Tissue	run7	proteomic profiling by mass spectrometry	TCGA_CompRef_W_PNNL_B1S7_f07.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/116/TCGA_CompRef_W_PNNL_B1S7_f07.raw?Expires=1685691646&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MLEiYORVArT77COQzXybqCCo1abgNQcsZYVKtpWLxUI8SPEiFHCFPZ7cNzPWEV58bQra2cnsZySH8PLOxw6RegbpdA73TCyK0Uu~5lDQoHz-5YCMfyfI2nMlt4n3eo9osfmmYIZ28g3WLXfKZWTooQTn92uEG9Qwxt6qK~iUNYZMPq4CXLqhBgxNVfIUz9me0YyJ2sqlhzJPXwA3DwgdgCvKOwaO3sTnpDE~O-jsiSIQVEiDkO4Spwzrlm8y1jQxoYWldBPw5djmDUa62-F0k~K~15vJC0InWWg6Wl~a563TuSmMWev9os8egi-vucKL5yj-RS~FFruWD8EYTv~t9Q__	1	7	itraq_114	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=HCD;AC=PRIDE:0000590	45% NCE	20 ppm	20 ppm	WHIM 2	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=iTRAQ4plex;MT=Fixed;PP=N-term;AC=UNIMOD:214	NT=iTRAQ4plex;MT=Fixed;TA=K;AC=UNIMOD:214	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Deamidated;MT=Variable;TA=Q;AC=UNIMOD:7
